ENTREZ.ID	GENE.NAME	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94
23043	TNIK	0	0.0285512215314849	0	0	0.0210409907477103	0	0.0552599979127232	0	0	0.0103486542515962	0.0595811799085113	0	0	0	0	0.0283348682335749	0	0	0.0157095912453088	0.0174686900679815	0	0	0	0.00446883414856907	0.0130754589524515	0	0.115892112347743	0	0.00926606400730826	0	0	0	0	0	0	0	0	0	0	0	0	0.0208545279788561	0.108804938461432	0	0	0	0	0.0121632094200073	0.0116226497931649	0	0	0	0.0115939948962157	0.0117679248251311	0.0542118876881729	0.0103747202050839	0	0	0.0238838271873414	0	0	0.0129793150066301	0	0	0	0	0.0149719188776455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0560384461399056	0.0358473349230662	0	0	0.0517595698338638	0.184128071408521	0
26146	TRAF3IP1	0	0	0	0	0	0	0.0491759407772138	0	0	0	0.0150807128365899	0	0	0	0	0.0210708738472419	0	0	0.0215976845692552	0	0	0	0	0	0	0	0.199752613209685	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016897942016247	0.0294992406642864	0.13412939634152	0	0	0	0	0.112279450816496	0.034584890645178	0	0	0.00877064692209799	0	0.00629058480301041	0.0809914035254453	0	0	0	0.0230654632125818	0	0	0	0	0	0	0	0.0132230527914191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0291438291670147	0	0	0.010613102197332	0.0149686640490446	0	0	0.0837986705657571	0.0950658370425845	0
64753	CCDC136	0	0	0	0	0	0	0	0	0	0	0.0421734689948101	0	0	0	0	0.0405741174377116	0	0	0.0374281359701272	0	0	0	0	0	0.00638191042569151	0	0.77024724810322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323114424419312	0.0161965772901777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226179712263981	0	0	0	0	0	0	0.0320691281099326	0	0
55763	EXOC1	0	0	0	0	0	0	0.0439168289360826	0	0	0	0.0123952821218219	0	0	0	0	0	0	0	0	0	0	0.0289819547463454	0	0	0	0.0455331118772067	0.1753151688482	0	0.0265668074688877	0	0	0	0	0	0	0	0	0	0	0	0	0.00737862024818508	0.100080131012627	0	0	0	0	0.0508561253389188	0	0	0	0	0	0.024108235706567	0.0580194785896346	0.0250557590907786	0.0217365129139723	0	0.019471861369553	0	0	0	0	0	0.0247905642436438	0	0.0314783472296214	0.0352666040813075	0	0	0	0	0	0	0.0116843162895916	0	0	0	0	0	0	0	0	0	0	0	0	0.0803501029279301	0.0287595846501437	0	0	0.148254602308981	0	0
26127	FGFR1OP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51361	HOOK1	0	0.018398833704125	0	0	0.015568587743222	0	0.0736649471927679	0	0	0.0209961181338722	0.0316922996767968	0	0	0	0	0.00513547393384291	0	0	0.0223118512059976	0.0135186051499315	0	0	0	0.0416063772982511	0	0.00524473709893518	0.111229073814696	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0300869423083192	0.242820319853947	0.206316753231968	0	0.00679420736419929	0	0	0	0	0	0	0.0101389538624486	0.0198193468780174	0	0.0117381979627554	0.00672472645606396	0	0	0	0	0	0.00693763909698194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0235371342028211	0.0372123836328722	0	0	0	0.0385064901971674	0
55704	CCDC88A	0	0	0	0.0990665060270807	0	0	0.10044710281094	0	0	0	0	0	0	0	0	0.0967862679300406	0	0	0	0	0	0	0	0	0	0	0.0603564712592983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0525239153215624	0	0	0	0	0	0	0	0.0674569290270732	0	0	0	0	0	0.0510937780600362	0	0	0	0	0	0	0	0	0	0	0.313902915801142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0953237917455931	0	0	0	0.0630423220172332	0	0
3797	KIF3C	0	0	0	0	0	0	0.21546298274542	0	0	0.238286788525842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546250228728738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401145	CCSER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.704420043539267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295579956460733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23040	MYT1L	0	0.394269353760949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210782511887468	0	0	0	0	0	0	0	0	0	0	0	0	0.253458786391976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141489347959607	0
22906	TRAK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.359991792185966	0.132761392006175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200950738458983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306296077348876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9659	PDE4DIP	0	0.0875816049629764	0	0	0	0	0.157010222369329	0	0	0	0.0376285226736279	0	0	0	0	0	0	0	0.0268289457905918	0	0	0	0	0.0381248573037938	0	0.0273365509014427	0.335976944989116	0.0411768456759522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0382387180573806	0	0	0	0	0	0	0	0	0	0	0	0.0926274569629832	0	0	0	0	0	0	0	0	0	0	0	0.0311575328403384	0.0413912737956512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225184204086095	0	0	0	0	0.0224021032682068	0
8499	PPFIA2	0	0	0	0	0.10202653645771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114275114291869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.682704628322044	0	0	0.100993720928377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58533	SNX6	0	0	0	0	0.055223497699786	0	0.122419177735796	0	0	0	0.0550787014716228	0	0	0	0	0	0	0	0	0.0558110765966801	0	0	0	0	0	0	0.0693946415952347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0662403397045423	0.0472027834451744	0	0	0	0	0	0	0.0270425317935269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135597732994706	0	0	0.220908942583574	0	0	0	0.0414177544308433	0.103662819948513	0
8658	TNKS	0	0	0	0	0.089105674192049	0	0	0	0	0.14602391680976	0.146027374106385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184767919360477	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117296086724365	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0579112550370891	0	0	0	0.11270748581548	0	0	0	0	0	0	0	0.0785974131738367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675628747805577	0
8536	CAMK1	0	0	0	0.0497290200439142	0.261090211422457	0	0	0	0	0	0	0	0	0	0	0.0764908500418858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.612689918491743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23048	FNBP1	0	0	0	0	0	0	0.147924508133437	0	0	0.170446933832786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101158334354818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196928459099858	0	0	0	0.199341679878189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184200084700912	0	0	0	0	0	0	0	0	0
286	ANK1	0	0	0	0	0	0	0.270930714342906	0	0	0	0	0	0	0	0	0.279053388567622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116024654869912	0	0	0	0	0	0.33399124221956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4641	MYO1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327500048513332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0983211883074731	0	0.161334686281494	0	0	0	0	0.271645866444987	0	0	0	0	0.141198210452714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4647	MYO7A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249138574384314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.531022811169711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219838614445975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6714	SRC	0	0.0597609828578061	0	0	0.00679323453065452	0	0.00188313160310352	0	0	0	0.0331775217914793	0	0	0	0.00887027316002516	0.0284341192568282	0	0	0	0.00190679037005541	0	0	0	0.0168421202974041	0	0	0.0065746328363324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0284097205605169	0	0	0	0	0.0133475287958783	0.0349506202070815	0	0	0.00866764635084617	0.0437423090746329	0	0.35484314178696	0.0392316238097748	0.0314631244383865	0	0.00782374743022059	0	0	0.0200229817505606	0	0	0.025172093244714	0	0.0886726790847329	0.0204544554298067	0	0	0	0	0	0.0203313994855806	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0519549937322102	0.00965524334756928	0	0	0.0132147209621468	0.0125838458068266	0.0112153179978661
8204	NRIP1	0	0.0825730417431706	0	0	0.178010373389973	0	0.317255140371537	0	0	0	0.146817311034782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228104321939551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0472398115209864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2043	EPHA4	0	0.0352298076561709	0	0	0	0	0	0	0	0	0.120685475546577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0788062182642464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0782894625070853	0	0.0563739988581178	0	0	0	0	0	0	0	0.155811658550448	0	0.187820768252997	0.0493757551841607	0	0	0	0	0	0.024624891951069	0	0	0.0238935184541654	0	0.0605707892321228	0.0401204858199131	0	0	0	0	0	0	0	0	0	0.00855760082722107	0	0	0	0	0	0	0	0	0	0.0798395688957052	0	0	0	0	0	0
1969	EPHA2	0	0	0	0	0	0	0.0243283970284018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0311575742642748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326680254936675	0	0	0.0278366359051668	0.0248649362905595	0	0.0854143621326795	0	0.021703653552122	0	0	0	0	0	0	0	0	0.0308543680776005	0.382531443217065	0.0504556145327448	0.0399164413966861	0.0283201679795245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109195314113874	0.0332918110362233	0	0	0.0279047336560009	0.0495565213234094	0
51199	NIN	0	0.0154778765974096	0	0	0.0121322094707385	0	0.0229290628470976	0	0	0	0.0218341939970881	0	0	0	0.0168641476034812	0.0289764622415703	0	0	0.0181037146267106	0.00362538427551471	0	0	0	0	0.00897051706849646	0.0238147070948045	0.0538047352589138	0	0	0	0	0	0	0	0	0	0	0.00818363328898465	0	0	0.00473571651831034	0.0582807110928169	0.527730680707017	0.00448527019593208	0	0	0	0	0.0148844368296137	0	0	0	0.0367717614583257	0.00641392611790108	0.00484640922142146	0.00422962276255639	0.010394525283509	0	0	0	0	0.0114158555551559	0	0	0	0	0.029805537993254	0	0	0	0	0	0	0.00885697891452576	0	0	0	0.00250117462893671	0	0	0	0	0	0	0	0	0	0.0308295271288189	0	0	0	0	0.00910122122109543	0
51637	RTRAF	0	0	0	0	0	0	0	0	0	0	0.177598880371915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.682941974486348	0	0	0	0	0	0	0	0	0	0	0	0.139459145141737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11315	PARK7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232105256751987	0	0.0899439192918925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178988599858098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.350881375663421	0	0	0	0	0	0	0	0	0	0	0	0	0.0757622945479356	0	0	0	0	0	0	0	0.0723185538866658	0
5605	MAP2K2	0	0	0	0	0	0	0	0	0	0	0.0601880083285501	0	0	0	0.107456588030644	0	0	0	0	0	0	0	0	0	0.0438646004337378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064694271297839	0	0.0344789779047595	0	0	0	0	0	0	0.0787560792380562	0	0	0	0	0.610561474766414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10664	CTCF	0	0	0	0	0.192896388153155	0	0.482961352864185	0	0	0	0.12275871204081	0	0	0	0	0	0	0	0	0	0.119749608729711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0816339382121377	0	0	0	0	0	0
8666	EIF3G	0	0.0741532560181695	0	0	0.036704785303675	0	0	0	0	0	0	0	0	0	0	0.230823666008802	0	0	0.0591726375320072	0	0	0	0.07453051746328	0.0670775535884066	0	0	0.233126776834038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0832546883814605	0	0	0.0819834813381534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0591726375320072	0	0	0	0	0	0
9131	AIFM1	0	0.0129976362867275	0	0	0	0	0.0112249111697001	0	0	0	0	0	0	0	0	0.0306943532969182	0	0.00535657385250797	0.588038104306674	0.0292357231345637	0	0.0149703550233805	0	0	0.00874494241643787	0	0.0466973305313939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00883534814909136	0.0360995151018092	0	0	0	0	0	0.0728001736173026	0	0	0	0	0	0.00803486077876196	0.0268697873307718	0	0	0	0	0	0	0	0	0	0	0.0142850631573286	0.00909381143696117	0	0	0	0	0	0.0529421646421743	0	0	0.0133855192788686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00969382648862664	0
5037	PEBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121341493306075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130220293054267	0	0	0	0	0	0	0	0	0	0	0	0.08327375466012	0	0	0	0	0	0	0.519189671800383	0	0	0	0	0.145974787179155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4134	MAP4	0	0	0	0	0	0	0.184667513048551	0	0	0	0.129549921937533	0	0	0	0	0	0	0	0.0752752053324708	0	0	0	0	0	0	0.0653641637279497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110926847028321	0	0	0	0	0.035806015394104	0	0	0	0	0	0	0.158411843420627	0	0.075857233908823	0	0	0	0	0	0	0	0	0	0.0647070821619794	0.0994341740396418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9672	SDC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5163	PDK1	0	0.00766469819626078	0	0	0	0	0	0	0	0	0.00622313558532515	0	0	0	0	0.0150369313546907	0	0.00853190175699849	0.698367253888306	0.0988725901053678	0	0.00534091574739019	0	0	0	0	0.0339711287459367	0	0	0	0	0	0	0	0	0	0.00473159099758136	0	0	0	0	0.0161090501782645	0.0282577063243195	0	0	0	0	0	0.0209248028016535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0230065358725974	0.00406577902452512	0	0	0	0	0	0.0105558194502136	0	0	0.0123463885326145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599377143795494	0
491	ATP2B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584248321534133	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415751678465867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6708	SPTA1	0	0	0	0	0	0	0.0590752416446797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0468041158366778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.521427684825955	0	0.0776261055820955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212885064019529	0.0821817880910627	0	0	0	0	0
6709	SPTAN1	0	0.0394472688308832	0	0	0	0	0.0938355818602741	0	0	0	0.0954361120094756	0	0	0	0	0	0	0	0.0225716834613704	0.0293721572330386	0	0	0	0	0.0301698410865916	0	0.0633683148691345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0390321351736282	0	0	0	0	0	0	0.0304708308071817	0	0	0	0	0.256996784032768	0	0.0306235657804176	0	0.0250179886160311	0	0	0	0	0	0	0	0.0268598705699399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0607368949269119	0.0322922870040031	0	0	0.0662462490581598	0.0575224346801904	0
1509	CTSD	0	0.232149525010531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175770686857761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326774018228859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265305769902849	0	0	0	0	0	0
10048	RANBP9	0	0.0399026963818621	0	0	0.13345808882811	0	0.0973288825693055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0918440948248165	0	0	0.0224393599843141	0	0.0257685169333648	0	0	0.0519042370042138	0	0	0	0	0	0	0	0	0	0.438259537867566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338416389884127	0.0191418838301611	0	0	0.0461110627878733	0	0
6857	SYT1	0	0.0624061389382462	0	0	0.0592933207280065	0	0.0849062265742956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0699226909184768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483010427923174	0	0	0.0798374216664771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096617540910701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0640062323406228	0	0	0	0	0	0	0	0	0
27340	UTP20	0	0	0	0	0.294817150117926	0	0	0	0	0	0.450874868367231	0	0	0	0	0	0	0	0	0	0.254307981514843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3845	KRAS	0	0.0309095745328367	0	0.00226848311453681	0	0	0.00711991926703096	0	0	0	0.00437419749424365	0	0	0	0.00486388840543197	0.00224054640421204	0	0	0.000732416855872518	0	0	0.00228558474762997	0	0.00750218928193433	0.00941659177559663	0.00277258710420671	0.0081927940599228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136046220240111	0	0	0	0	0	0.132618737618979	0.00958298904841739	0	0.019177096179815	0.0230226591503952	0	0.0360224776749804	0.010391020997373	0.0233133363762381	0	0.0114480878977366	0	0	0.0126323254526973	0	0	0.0108747283584483	0	0.0413978827992256	0.0101057410954495	0	0	0	0.00362827519975466	0	0.019965832190391	0	0	0.00130585927541577	0	0	0	0	0	0	0	0.00970495441871005	0	0	0.402878092253721	0.0177126728264054	0	0	0.0347461015341584	0.0659904132449537	0.0071973213392694
26519	TIMM10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678612191396933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321387808603067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
472	ATM	0	0	0	0.0264765521397003	0.392520449267076	0	0.11132040110929	0	0	0	0.0260121734819029	0	0	0	0.0268881470164709	0.0187681926121685	0	0	0	0.0341284211600096	0	0	0	0.044958496528132	0	0	0.0116137662473223	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0330301923227473	0	0.0938411113298903	0	0	0	0	0.0253142710737763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155127825711514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	EIF2S1	0	0.141240570778918	0	0	0.0862331191800947	0	0.0621195790071414	0	0	0	0.250688435953216	0	0	0	0	0.11682211013553	0	0	0	0	0	0	0	0	0	0	0	0.0427864806649561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0579784973707067	0	0	0	0	0	0	0	0	0.0584108873447338	0	0	0	0	0	0	0	0	0	0	0	0.0840827757437074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0996375438209963	0
317	APAF1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5501	PPP1CC	0	0.027612905261367	0	0.00977002918667749	0.275249053927954	0	0.0382212087766943	0	0	0	0.0622428548768878	0	0	0	0.0246711748474136	0.0358559796906463	0	0	0.0196873669015863	0	0	0	0	0.0234396859988128	0.0218776671103596	0.0162428547201766	0.0733547498342061	0	0	0	0	0	0	0	0	0	0	0	0	0.0162025668824467	0.0132245970034363	0	0.0269442055106501	0	0	0	0	0.0330349169008824	0.0306837918228566	0	0	0	0	0	0.0259280639697209	0.0129620404466907	0	0	0	0	0	0.0196380028735088	0	0	0	0	0.10272739128167	0	0	0	0	0	0	0.0488881483994471	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132918522268753	0	0	0	0.019588900030765	0.00865999151826747	0
5590	PRKCZ	0	0.0545949462264185	0	0	0	0	0.0710610682930888	0	0	0	0.0372899927060675	0	0	0	0	0.086924811635081	0	0.0273869371077612	0	0	0	0	0	0.0250969022866705	0	0.0216803514525472	0.0455869565926541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0709321671091016	0	0	0	0	0	0	0.257160418168587	0	0	0	0	0.23919337022869	0.0271157455705342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0359763326227985	0
2648	KAT2A	0	0	0	0	0	0	0.51793686935126	0	0	0	0.112663374233664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302387358200546	0	0	0	0	0	0	0.0670123982145291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5218	CDK14	0	0	0	0.119635991796676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375816190710136	0.0844228253480414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333787867535747	0	0	0	0	0.0863371246093995	0
4155	MBP	0	0	0	0	0.0280987454803354	0	0.0390027954178493	0	0	0	0.0139799673752321	0	0	0	0.0194067025577174	0.0419238600970911	0	0	0	0	0	0	0	0	0.0196082659288969	0	0.026752913645241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198662594948167	0	0	0	0	0	0	0	0	0.0349499184380802	0.0194067025577174	0	0.184030377562826	0.0194067025577174	0	0	0.0266841216519873	0	0	0.109265285941847	0	0	0	0	0.351250539826058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0463668414665868	0	0	0	0	0	0
